geneName dn_damaging_DD dn_lof_DD mut_damaging mut_lof BF PP qvalue
RMND1 0 0 1.93031e-06 1.24610750408228e-06 0.273676631592878 0.00793219568048143 0.955196219151993
CCDC110 0 0 6.79806e-07 1.56781618096416e-06 0.273619897360511 0.00793056434622401 0.955199344795504
BPIFC 0 0 1.6379e-06 1.32112020907403e-06 0.273608701004629 0.00793024240594019 0.955202469936443
WNT16 0 0 3.5308e-06 8.4281924576636e-07 0.273608441989197 0.00793023495820183 0.955205594548283
ALKBH1 0 0 3.17509e-06 9.31878149633325e-07 0.273589788865355 0.00792969860536231 0.955208718675982
AAMP 0 0 2.9183e-06 9.9657013687098e-07 0.273548109358119 0.00792850014866755 0.955211842375768
MYOT 0 0 1.70189e-06 1.30528624412279e-06 0.273500870230922 0.00792714182660702 0.955214965661296
PADI6 0 0 1.04146e-10 1.74548194011133e-06 0.273486778640619 0.00792673663385395 0.955218088451917
GLUL 0 0 3.2929e-06 9.0309123302962e-07 0.273442551712051 0.00792546492066533 0.955221210821167
ETFB 0 0 4.02814e-06 7.20076484359215e-07 0.273414953459122 0.00792467135130762 0.95522433272865
B3GAT2 0 0 4.27011e-06 6.60266193846365e-07 0.273398776401147 0.00792420619020381 0.955227454146664
MLKL 0 0 1.18835e-06 1.43763299161151e-06 0.273380361870602 0.00792367669145593 0.955230575080785
SHOC2 0 0 2.86975e-06 1.00963608552272e-06 0.273375899695176 0.00792354838420088 0.955233695497158
TRIM10 0 0 2.19791e-06 1.17965296947347e-06 0.273346459785151 0.00792270185590564 0.955236815456735
NMUR1 0 0 4.03895e-06 7.18353606748085e-07 0.273220407435976 0.00791907727413642 0.955239935194861
MEMO1 0 0 1.90382e-06 1.25547294782216e-06 0.273148274966454 0.00791700312369382 0.955243054580322
LILRB1 0 0 2.03727e-08 1.74233043588259e-06 0.273054299827899 0.00791430087996144 0.955246173666382
SSUH2 0 0 1.84388e-06 1.27123717873374e-06 0.273052434301104 0.00791424723681529 0.955249292228907
LDB3 0 0 1.04146e-10 1.74791725230611e-06 0.272997100768998 0.00791265612074054 0.955252410398168
WWC1 1 0 1.07703e-05 3.23672633564609e-06 0.272976769870827 0.00791207150434962 0.955255528089077
STOML3 0 0 3.35009e-06 8.9156742863841e-07 0.272877392095003 0.00790921387957895 0.955258645494124
NT5DC1 0 0 2.48322e-06 1.10979301074542e-06 0.272847721854089 0.00790836070358644 0.955261762443756
PJA2 0 0 1.47699e-06 1.36654201114358e-06 0.272760410968813 0.00790585004639318 0.95526487907834
EXOSC2 0 0 3.569e-06 8.37594934151415e-07 0.272734597927572 0.00790510778029471 0.955267995248332
GDPD3 0 0 2.21225e-06 1.17909741530558e-06 0.272722634147916 0.00790476375582705 0.955271110920159
TCN2 0 0 1.87393e-06 1.26538186488494e-06 0.272686814634473 0.00790373374637645 0.955274226151978
TOR2A 0 0 2.59311e-06 1.08315295021116e-06 0.272616480585755 0.00790171124660419 0.955277341027854
DNASE2B 0 0 2.42628e-06 1.12538585547369e-06 0.272609258979009 0.00790150358429698 0.955280455394376
ATP1B2 0 0 2.52608e-06 1.1001437234535e-06 0.272606825635308 0.00790143361179276 0.955283569240028
SUMF1 0 0 2.60112e-06 1.08125900802133e-06 0.272590275588979 0.00790095770334487 0.955286682599272
IQCC 0 0 9.49857e-07 1.50312167315454e-06 0.272576415214644 0.00790055913799224 0.95528979546569
TTC22 0 0 1.33073e-06 1.40510337251777e-06 0.272555844639226 0.00789996761523614 0.955292907855723
SLC30A2 0 0 3.45135e-06 8.6813481460774e-07 0.27249688037792 0.00789827204853187 0.955296019862833
TRIB3 0 0 2.81426e-06 1.02807291687671e-06 0.272472493962871 0.0078975707950544 0.95529913140306
TBC1D3H 0 0 1.04146e-10 1.75072029551984e-06 0.272434582574432 0.00789648061673459 0.955302242509398
FAM117A 0 0 1.834e-06 1.27683413844641e-06 0.272432063754659 0.00789640818557238 0.955305353095934
NAPEPLD 0 0 3.01273e-06 9.78351470422555e-07 0.272429959159125 0.00789634766583111 0.955308463161792
TMBIM1 0 0 2.47079e-06 1.11502710638573e-06 0.272425830455771 0.00789622894083153 0.955311572712024
SFXN4 0 0 1.16783e-06 1.44823556169922e-06 0.272308968142527 0.00789286843619906 0.955314682020699
C6orf222 0 0 1.70388e-07 1.70713514792349e-06 0.27225094675637 0.00789119995882674 0.955317790944908
RNF175 0 0 2.12937e-06 1.20253493141887e-06 0.272242748257514 0.00789096420030752 0.955320899363703
BCAM 0 0 1.04146e-10 1.75174869646367e-06 0.272228496729981 0.00789055437879348 0.955324007291916
BBS1 0 0 1.04146e-10 1.75177768646267e-06 0.272222689587241 0.00789038738663012 0.955327114709159
CREBRF 0 0 1.29143e-06 1.41692014356415e-06 0.272210760919463 0.00789004436164326 0.95533022163043
TYSND1 0 0 2.88148e-06 1.01258932058082e-06 0.272181134304214 0.00788919240719734 0.955333328098839
STYK1 0 0 2.21734e-06 1.18050394191465e-06 0.27217823636517 0.00788910907285896 0.955336434049589
ZNF800 0 0 1.04146e-10 1.75200857689303e-06 0.272176443167903 0.00788905750692679 0.955339539480128
MZF1 0 0 4.2732e-07 1.64058864592839e-06 0.272169867498131 0.00788886841416504 0.955342644402201
SPATA31C1 0 0 1.04146e-10 1.75229766264818e-06 0.272118551695734 0.00788739275261021 0.955345748924562
TFB1M 0 0 2.48351e-06 1.11334410770894e-06 0.272116050307256 0.00788732082138443 0.955348852928804
HAGH 0 0 3.56437e-06 8.4188215007826e-07 0.272100578876088 0.00788687591664527 0.955351956446545
MBIP 0 0 1.85711e-06 1.27279011241468e-06 0.272058874739517 0.00788567664822919 0.955355059541582
SERPINC1 0 0 2.80083e-06 1.03364492878394e-06 0.272030706032593 0.00788486661086281 0.955358162181171
RABEP2 0 0 7.50647e-07 1.55739756548287e-06 0.27202345521168 0.00788465810140153 0.95536126431466
NIF3L1 0 0 2.32428e-06 1.15424891504674e-06 0.272000786404116 0.00788400622142692 0.955364365979594
PGAM5 0 0 3.3701e-06 8.9094454566888e-07 0.271990942752348 0.00788372315027316 0.95536746714497
CCDC173 0 0 9.24971e-08 1.72887216473676e-06 0.271971742681218 0.0078831710187075 0.955370567833616
ARG2 0 0 2.63232e-06 1.07671962706926e-06 0.271916138524582 0.00788157202064033 0.955373668133974
KIF18B 0 0 1.04146e-10 1.75354938196187e-06 0.271868030119116 0.00788018857229297 0.955376768027959
LRRN2 0 0 2.76567e-06 1.04337305901769e-06 0.27185591532902 0.00787984018794243 0.955379867428363
UPP1 0 0 4.29448e-06 6.618884556543e-07 0.271847492806841 0.00787959798179254 0.955382966326354
FLYWCH1 0 0 1.04146e-10 1.75372398307404e-06 0.271833103705206 0.00787918419467063 0.955386064736532
IFT52 0 0 2.39151e-06 1.13807797619663e-06 0.271825807795606 0.00787897438620519 0.955389162641818
GLT8D2 0 0 2.03652e-06 1.22861667570532e-06 0.271747198051766 0.00787671380024764 0.955392260215269
SCRN3 0 0 3.36729e-06 8.9315619151797e-07 0.271686346030675 0.00787496386730392 0.955395357413913
RRM2B 0 0 2.52076e-06 1.10657485301279e-06 0.271581543753884 0.00787195003417168 0.955398454344404
TMEM117 0 0 1.40688e-06 1.39047917351588e-06 0.271564433369456 0.0078714579835474 0.955401550794216
AOAH 0 0 1.04146e-10 1.75510523014347e-06 0.271556965682087 0.00787124323192305 0.955404646740096
MBD2 0 0 1.87652e-06 1.27057634382143e-06 0.271508461976216 0.00786984838690502 0.955407742281639
C5orf22 0 0 3.09816e-06 9.615688181474e-07 0.271487544348379 0.00786924684714297 0.955410837352088
ATG13 0 0 1.41846e-06 1.38823685878299e-06 0.271418004506449 0.00786724704630645 0.955413932069398
GFOD1 0 0 4.28209e-06 6.6714960738688e-07 0.271402698886007 0.00786680689190016 0.955417026302232
CEPT1 0 0 3.12045e-06 9.5661072531222e-07 0.271359546961786 0.00786556593980408 0.955420120118187
CRYZ 0 0 2.50374e-06 1.11214311966811e-06 0.271327497898058 0.00786464427894607 0.955423213490468
KRT33A 0 0 3.58865e-06 8.3973288511727e-07 0.271312016609419 0.00786419907038866 0.955426306379048
OCIAD1 0 0 8.63724e-07 1.53195765977649e-06 0.271257457078935 0.00786263005247685 0.955429398878716
PDIA2 0 0 2.92876e-06 1.00534943711604e-06 0.271242699713693 0.00786220566068473 0.955432490893159
SNX32 0 0 7.55454e-07 1.56019625026177e-06 0.271213610349457 0.00786136910870496 0.955435582457212
C6orf211 0 0 2.8154e-06 1.03411442468681e-06 0.271196865330381 0.00786088755478183 0.955438673541091
ZFAND4 0 0 1.04267e-06 1.48622936519133e-06 0.271159085815781 0.0078598010882845 0.955441764195859
CDH5 0 0 1.04146e-10 1.75719162622405e-06 0.271140394133089 0.0078592635504024 0.955444854375403
ENG 0 0 3.18442e-07 1.67417067039277e-06 0.271121708665703 0.00785872619067871 0.955447944079826
PNPO 0 0 3.57033e-06 8.4551347283357e-07 0.271067884156212 0.00785717829338823 0.955451033394325
CACNG3 0 0 2.94383e-06 1.00247495954997e-06 0.271058477289891 0.00785690776812541 0.955454122211468
DSC3 0 0 1.04146e-10 1.75768537880597e-06 0.271041905975653 0.0078564312053294 0.955457210548723
FBLIM1 0 0 1.94549e-06 1.25567343848124e-06 0.270970130698095 0.00785436706520991 0.955460298539833
SLC46A3 0 0 2.30837e-06 1.16369857663282e-06 0.270912357076474 0.00785270558367889 0.955463386150999
AKR1C3 0 0 1.59761e-06 1.34532833282338e-06 0.27081314278805 0.00784985231858458 0.95546647348261
SPRYD3 0 0 1.97718e-06 1.2485308763191e-06 0.270783263846207 0.00784899303851335 0.955469560366949
HYAL4 0 0 2.43499e-06 1.13241122556883e-06 0.270751656962229 0.00784808406342101 0.955472646808309
PSMB10 0 0 4.19451e-06 6.92114314301545e-07 0.270734808655288 0.00784759952616396 0.955475732771094
PDILT 0 0 1.71684e-06 1.31539689918426e-06 0.270698159679087 0.00784654554358862 0.95547881830333
PTCHD3 0 0 1.78038e-06 1.29915983428125e-06 0.270698099139694 0.00784654380254318 0.955481903316612
KRT36 0 0 3.25669e-06 9.2574631962875e-07 0.270697856341858 0.00784653681994804 0.955484987811512
CKAP2 0 0 1.36773e-06 1.40528173997054e-06 0.270613454540188 0.00784410951225184 0.95548807199172
LRRTM4 0 0 2.6419e-06 1.08113099136964e-06 0.27054311864365 0.00784208671622891 0.955491155823298
CCDC113 0 0 1.44358e-06 1.38635020502969e-06 0.27050529220466 0.0078409988590463 0.955494239227714
ZNF236 1 0 7.37105e-06 4.12001905960228e-06 0.270488281080377 0.00784050963236662 0.955497322154741
PBXIP1 0 0 8.57651e-07 1.53749848700209e-06 0.270464324987348 0.00783982067297905 0.955500404621294
SNX7 0 0 2.55012e-06 1.10489272990465e-06 0.27042859283817 0.00783879304121213 0.955503486655959
CYP20A1 0 0 1.64033e-06 1.33686892531618e-06 0.270317920893559 0.00783561017952459 0.955506568440017
PPP6C 0 0 2.95368e-06 1.00391684470098e-06 0.270271704643588 0.00783428102062302 0.955509649817721
TRMT61A 0 0 4.94447e-06 5.098433970738e-07 0.270258564481056 0.00783390311471203 0.955512730709221
PDHA2 0 0 4.30545e-06 6.67233580268255e-07 0.270222285284413 0.00783285973777788 0.955515811170567
GPRC5B 0 0 3.56972e-06 8.4993961254029e-07 0.270208521926059 0.00783246390785871 0.955518891147451
CASC4 0 0 2.01696e-06 1.24133727130687e-06 0.270195273953348 0.00783208289997257 0.95552197063875
C12orf50 0 0 6.01423e-07 1.60583731867982e-06 0.27007502508791 0.00782862456379358 0.955525049903143
FANCL 0 0 2.31839e-06 1.16534127336289e-06 0.270074365143244 0.00782860558383477 0.955528128651737
ZNF227 0 0 1.04146e-10 1.76256361505228e-06 0.270070799014823 0.00782850302223779 0.955531206891683
ANGPTL4 0 0 2.48746e-06 1.12272188651397e-06 0.270032168281576 0.00782739200376848 0.95553428470782
FBXO43 0 0 2.77712e-06 1.04964572648475e-06 0.270016217935329 0.00782693327167047 0.955537362045466
CBWD1 0 0 2.09175e-06 1.22323907379707e-06 0.270008098262221 0.00782669974963772 0.955540438885829
CLIC5 0 0 2.87593e-06 1.02485289911982e-06 0.269996575890509 0.00782636836570631 0.955543515237253
MRS2 0 0 1.3691e-06 1.40814669919862e-06 0.26997130317912 0.00782564152060882 0.955546591133066
SMYD5 0 0 2.5661e-06 1.10332829052604e-06 0.269933069430291 0.00782454191306677 0.955549666604683
ST3GAL1 0 0 3.21049e-06 9.42530655935645e-07 0.269653268168932 0.00781649471855659 0.955552742235501
NEK3 0 0 1.04146e-10 1.76478698035594e-06 0.269629366870141 0.00781580730173533 0.955555817407635
NDUFA10 0 0 2.93695e-06 1.01142162116222e-06 0.269611617409223 0.0078152968151362 0.955558892106349
AGMO 0 0 1.90301e-06 1.27332160119193e-06 0.269607108532087 0.00781516713667155 0.955561966299799
GMPPB 0 0 3.59424e-06 8.4730466353665e-07 0.269510725997976 0.00781239509937305 0.955565040209878
BZW1 0 0 2.40051e-06 1.14741927790349e-06 0.269496262085242 0.00781197910455841 0.955568113638939
DAPK2 0 0 3.11048e-06 9.68418831529355e-07 0.269492118748846 0.0078118599385058 0.955571186562193
ADRA1D 0 0 4.01692e-06 7.4249024306804e-07 0.269451171436705 0.00781068225572462 0.955574259068586
NEU3 0 0 3.94777e-06 7.5966238871732e-07 0.269447995078325 0.00781059090058653 0.955577331067078
GFI1B 0 0 3.28038e-06 9.2609901458115e-07 0.26943775098561 0.00781029627046083 0.955580402574852
TMEM44 0 0 1.10969e-06 1.47771280070213e-06 0.269410633126934 0.00780951633347804 0.95558347363274
CLYBL 0 0 2.50091e-06 1.12245150179224e-06 0.269406233393893 0.00780938979259996 0.955586544186051
KRT71 0 0 2.81952e-06 1.04205885459126e-06 0.269396730922174 0.00780911649156363 0.955589614247221
ACOT1 0 0 4.2143e-06 6.94083031628055e-07 0.269355378004975 0.00780792713661252 0.955592683893197
ARRDC4 0 0 2.95981e-06 1.00699165887706e-06 0.269347898059935 0.00780771200493955 0.955595753042388
RORC 0 0 1.04146e-10 1.76621343583599e-06 0.269346540542347 0.00780767296118948 0.955598821680154
TTC24 0 0 5.80648e-07 1.61489671015106e-06 0.269346243356886 0.00780766441379713 0.955601889804066
SHF 0 0 2.30276e-06 1.1731360207141e-06 0.269309537940843 0.00780660872309477 0.955604957502043
ANKK1 0 0 1.46426e-06 1.3872281382078e-06 0.269272461390536 0.00780554235585614 0.955608024775087
KBTBD8 0 0 1.97944e-06 1.25568021226637e-06 0.26924024463089 0.0078046157603195 0.955611091611589
LRTOMT 0 0 9.99737e-07 1.50720484401665e-06 0.269186425221273 0.00780306784086219 0.955614158063735
HABP4 0 0 2.79896e-06 1.0485592693878e-06 0.269133260322401 0.00780153874128247 0.955617224130043
FBXO5 0 0 1.47784e-06 1.38444584881934e-06 0.269133009709131 0.00780153153327031 0.955620289683076
GJC2 0 0 4.42916e-06 6.42422696282665e-07 0.269072566130338 0.00779979308255173 0.955623354868029
HSPBAP1 0 0 1.69604e-06 1.32894755116108e-06 0.269055925758874 0.00779931447868766 0.955626419579437
GFRA3 0 0 2.62355e-06 1.09373958110586e-06 0.268949142078216 0.00779624319718743 0.955629484034633
SS18 0 0 1.25581e-06 1.44280325323719e-06 0.268870459430988 0.00779398013735899 0.955632548165975
SLC9A3R2 0 0 2.52817e-06 1.11837651837223e-06 0.268843856554115 0.00779321498661945 0.95563561184807
CA12 0 0 3.28988e-06 9.2672915609312e-07 0.268836619727508 0.00779300684113622 0.955638675034376
LCORL 0 0 1.92708e-07 1.71862608516554e-06 0.268802391177317 0.00779202235897709 0.955641737790038
ITPK1 0 0 2.9672e-06 1.00789320801104e-06 0.268797127180849 0.00779187095564533 0.955644800045399
SLC25A44 0 0 3.16304e-06 9.59045607815435e-07 0.268730645080091 0.00778995879013485 0.955647861948025
FBXO32 0 0 2.78987e-06 1.05305387036301e-06 0.268693950255107 0.00778890336637707 0.95565092342627
AGPAT1 0 0 3.15569e-06 9.6133072981344e-07 0.268642595282974 0.00778742628081975 0.955653984515545
CA11 0 0 2.11745e-06 1.22368418874342e-06 0.268616717814928 0.00778668198443914 0.955657045154599
TSPAN17 0 0 1.50751e-06 1.37947067072964e-06 0.268609895198495 0.0077864857498801 0.955660105297667
SYT6 0 0 3.90219e-06 7.7551370859394e-07 0.268541110595272 0.00778450733793239 0.955663165094048
LGSN 0 0 2.29113e-06 1.18006237858288e-06 0.268518002810515 0.00778384270025061 0.955666224433871
MAP9 0 0 1.28955e-06 1.43631999410126e-06 0.268435075996775 0.00778145751035748 0.955669283461242
ZBTB37 0 0 2.29544e-06 1.17954751509369e-06 0.26840299336216 0.00778053472763498 0.955672342053863
PSMD4 0 0 3.6086e-06 8.4940248275123e-07 0.268376108727603 0.00777976145203045 0.955675400199331
SLC52A3 0 0 4.52544e-06 6.22425295766735e-07 0.268324911168675 0.00777828886690542 0.95567845795627
FEZ1 0 0 2.78011e-06 1.05753916664255e-06 0.268290882094902 0.00777731009305937 0.955681515283464
SLC36A4 0 0 2.77045e-06 1.06025212003606e-06 0.26823566995094 0.00777572202919803 0.955684572231991
LGI4 0 0 3.15585e-06 9.6390976217743e-07 0.26812099426383 0.00777242360247034 0.955687628945012
THUMPD2 0 0 2.04081e-06 1.24605809045063e-06 0.268046348912718 0.00777027655998329 0.955690685326284
DMRT3 0 0 3.26037e-06 9.3840067714605e-07 0.26798367979261 0.00776847398558195 0.955693741347083
STK33 0 0 1.86432e-06 1.29135935368098e-06 0.267983584666508 0.00776847124943074 0.955696796856984
TRIM35 0 0 2.55689e-06 1.11602903546194e-06 0.267866697141173 0.00776510915405566 0.955699852137023
CLEC18B 0 0 1.90371e-06 1.28197026470055e-06 0.267852807137991 0.00776470962731088 0.955702906939552
STK32A 0 0 2.05662e-06 1.24340160623468e-06 0.267775190554759 0.00776247708764258 0.955705961417937
SMUG1 0 0 2.22675e-06 1.20042493726499e-06 0.267720107657212 0.00776089269392468 0.955709015518078
CALCOCO2 0 0 1.2329e-06 1.45454091812713e-06 0.267713316095926 0.00776069734243057 0.955712069123958
RAB11FIP4 0 0 8.50778e-07 1.55320233891782e-06 0.267700926376439 0.0077603409661192 0.95571512224916
CCNE2 0 0 2.38301e-06 1.16124517923067e-06 0.267628504191605 0.00775825781850839 0.955718175038122
CKM 0 0 4.29961e-06 6.82100698215065e-07 0.267535707222742 0.00775558859898288 0.955721227539907
RSAD2 0 0 4.12045e-06 7.2666460001481e-07 0.267487607814859 0.00775420505806929 0.955724279647152
TGM4 0 0 1.04146e-10 1.77577988956342e-06 0.267457540072389 0.00775334018159818 0.955727331316618
ZNF215 0 0 7.16928e-07 1.58911340663197e-06 0.267453752636558 0.00775323123868855 0.955730382485258
MDM4 0 0 1.47348e-06 1.39414981729206e-06 0.267431591022216 0.00775259377506604 0.95573343319735
SEC16A 0 1 1.25415e-05 4.77053459419582e-06 0.267351521054842 0.00775029061059723 0.955736483592153
KIAA0513 0 0 2.22107e-06 1.20374622297092e-06 0.267348091147688 0.00775019195114141 0.955739533485609
SLC17A2 0 0 2.00423e-06 1.25910862175207e-06 0.267306693560733 0.00774900117001348 0.955742582969059
WDR4 0 0 1.8887e-06 1.28864312041238e-06 0.267290065001707 0.0077485228569272 0.955745631983104
PLEKHS1 0 0 1.29079e-06 1.44179344695869e-06 0.267289595186804 0.00774850934290428 0.955748680489047
PTPN9 0 0 9.99322e-07 1.51697451052046e-06 0.267274443310265 0.00774807350551793 0.955751728522281
SLC25A46 0 0 2.68427e-06 1.0874123371022e-06 0.267160396432361 0.00774479298252623 0.955754776320435
SLC35F1 0 0 1.83732e-06 1.30255739438936e-06 0.267131604647442 0.00774396479235354 0.955757823678833
SLC25A40 0 0 2.28875e-06 1.18766550233759e-06 0.267130294401447 0.00774392710334582 0.955760870531594
LRRK1 1 0 6.78717e-06 4.29097301295797e-06 0.267101069553844 0.00774308645473035 0.955763916945868
OMA1 0 0 1.47772e-06 1.3948286347323e-06 0.267082873438328 0.00774256304531683 0.955766962895289
ARHGAP40 0 0 1.04146e-10 1.77799336704745e-06 0.267022382592655 0.00774082302831975 0.955770008481508
PPA2 0 0 3.01358e-06 1.00523865321046e-06 0.267007876839929 0.00774040576995788 0.95577305359423
CABP4 0 0 2.444e-06 1.14960550505196e-06 0.26687429727628 0.00773656333377157 0.955776098519387
CPQ 0 0 2.81891e-06 1.05506243914779e-06 0.266842560928591 0.00773565042859458 0.955779143012591
DNAJC28 0 0 2.49072e-06 1.13794690673399e-06 0.266840934924257 0.00773560365606662 0.955782187001689
SLC14A1 0 0 3.24516e-06 9.48140851399465e-07 0.266806893470391 0.00773462444188734 0.955785230564595
RAB35 0 0 2.77857e-06 1.06548544091514e-06 0.266792010495048 0.00773419632735342 0.955788273655445
ANKMY2 0 0 1.75581e-06 1.3253682048401e-06 0.266738810352668 0.0077326660016903 0.955791316366292
FOS 0 0 4.19372e-06 7.12448988286165e-07 0.266707957908635 0.00773177851530761 0.955794358643616
PRPSAP2 0 0 3.72005e-06 8.30911622994125e-07 0.266532220561534 0.0077267233100737 0.955797400835097
INSC 0 0 1.27173e-06 1.4506813311023e-06 0.266504330849442 0.00772592103865481 0.955800442586108
RCHY1 0 0 2.69557e-06 1.08809212726794e-06 0.266462055092212 0.0077247049378713 0.955803483931266
